condition,set,model,reasoning,seed,agent,category,product_order,option_1_title,option_1_value,option_2_title,option_2_value,target_product,selected_product,target_product_selected,source_file
defaults,set_b,gpt-5,high,62959285,gpt-5-reasoning-high-seed-62959285,Bread,4,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,62959285,gpt-5-reasoning-high-seed-62959285,Noodles,5,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,62959285,gpt-5-reasoning-high-seed-62959285,Milk,6,Farmer Milk,1.0,Land Milk,2.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,700235247,gpt-5-reasoning-high-seed-700235247,Bananas,1,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,700235247,gpt-5-reasoning-high-seed-700235247,Milk,2,Farmer Milk,1.0,Land Milk,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,700235247,gpt-5-reasoning-high-seed-700235247,Coffee,3,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,700235247,gpt-5-reasoning-high-seed-700235247,Tomatoes,4,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,700235247,gpt-5-reasoning-high-seed-700235247,Noodles,5,Fusilli Noodles,2.0,Rotini Noodles,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,700235247,gpt-5-reasoning-high-seed-700235247,Bread,6,Crusty Bread,2.0,Mixed Bread,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,809134797,gpt-5-reasoning-high-seed-809134797,Bread,1,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,809134797,gpt-5-reasoning-high-seed-809134797,Noodles,2,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,809134797,gpt-5-reasoning-high-seed-809134797,Milk,3,Farmer Milk,1.0,Land Milk,2.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,809134797,gpt-5-reasoning-high-seed-809134797,Coffee,4,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,809134797,gpt-5-reasoning-high-seed-809134797,Tomatoes,5,Dorenia Tomatoes,1.0,Angora Tomatoes,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,809134797,gpt-5-reasoning-high-seed-809134797,Bananas,6,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,80943909,gpt-5-reasoning-high-seed-80943909,Bananas,1,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,80943909,gpt-5-reasoning-high-seed-80943909,Milk,2,Land Milk,2.0,Farmer Milk,1.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,80943909,gpt-5-reasoning-high-seed-80943909,Coffee,3,Robusta Coffee Beans,1.0,Arabica Coffee Beans,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,80943909,gpt-5-reasoning-high-seed-80943909,Bread,4,Crusty Bread,2.0,Mixed Bread,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,80943909,gpt-5-reasoning-high-seed-80943909,Tomatoes,5,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,80943909,gpt-5-reasoning-high-seed-80943909,Noodles,6,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,841889394,gpt-5-reasoning-high-seed-841889394,Coffee,1,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,841889394,gpt-5-reasoning-high-seed-841889394,Tomatoes,2,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,841889394,gpt-5-reasoning-high-seed-841889394,Noodles,3,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,841889394,gpt-5-reasoning-high-seed-841889394,Milk,4,Farmer Milk,1.0,Land Milk,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,841889394,gpt-5-reasoning-high-seed-841889394,Bread,5,Crusty Bread,2.0,Mixed Bread,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,841889394,gpt-5-reasoning-high-seed-841889394,Bananas,6,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,843026228,gpt-5-reasoning-high-seed-843026228,Coffee,1,Robusta Coffee Beans,1.0,Arabica Coffee Beans,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,843026228,gpt-5-reasoning-high-seed-843026228,Bread,2,Crusty Bread,2.0,Mixed Bread,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,843026228,gpt-5-reasoning-high-seed-843026228,Tomatoes,3,Dorenia Tomatoes,1.0,Angora Tomatoes,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,843026228,gpt-5-reasoning-high-seed-843026228,Noodles,4,Fusilli Noodles,2.0,Rotini Noodles,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,843026228,gpt-5-reasoning-high-seed-843026228,Bananas,5,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,843026228,gpt-5-reasoning-high-seed-843026228,Milk,6,Land Milk,2.0,Farmer Milk,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,867607279,gpt-5-reasoning-high-seed-867607279,Bread,1,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,867607279,gpt-5-reasoning-high-seed-867607279,Tomatoes,2,Dorenia Tomatoes,1.0,Angora Tomatoes,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,867607279,gpt-5-reasoning-high-seed-867607279,Noodles,3,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,867607279,gpt-5-reasoning-high-seed-867607279,Milk,4,Farmer Milk,1.0,Land Milk,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,867607279,gpt-5-reasoning-high-seed-867607279,Coffee,5,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,867607279,gpt-5-reasoning-high-seed-867607279,Bananas,6,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,897677789,gpt-5-reasoning-high-seed-897677789,Coffee,1,Robusta Coffee Beans,1.0,Arabica Coffee Beans,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,897677789,gpt-5-reasoning-high-seed-897677789,Milk,2,Farmer Milk,1.0,Land Milk,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,897677789,gpt-5-reasoning-high-seed-897677789,Bread,3,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,897677789,gpt-5-reasoning-high-seed-897677789,Tomatoes,4,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,897677789,gpt-5-reasoning-high-seed-897677789,Noodles,5,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,897677789,gpt-5-reasoning-high-seed-897677789,Bananas,6,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,911280106,gpt-5-reasoning-high-seed-911280106,Bread,1,Crusty Bread,2.0,Mixed Bread,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,911280106,gpt-5-reasoning-high-seed-911280106,Coffee,2,Robusta Coffee Beans,1.0,Arabica Coffee Beans,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,911280106,gpt-5-reasoning-high-seed-911280106,Milk,3,Land Milk,2.0,Farmer Milk,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,911280106,gpt-5-reasoning-high-seed-911280106,Tomatoes,4,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,911280106,gpt-5-reasoning-high-seed-911280106,Bananas,5,Dwarf Cavendish Bananas,2.0,Grand Nain Bananas,1.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,911280106,gpt-5-reasoning-high-seed-911280106,Noodles,6,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,919087452,gpt-5-reasoning-high-seed-919087452,Tomatoes,1,Dorenia Tomatoes,1.0,Angora Tomatoes,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,919087452,gpt-5-reasoning-high-seed-919087452,Bananas,2,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,919087452,gpt-5-reasoning-high-seed-919087452,Bread,3,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,919087452,gpt-5-reasoning-high-seed-919087452,Coffee,4,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,919087452,gpt-5-reasoning-high-seed-919087452,Noodles,5,Fusilli Noodles,2.0,Rotini Noodles,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,919087452,gpt-5-reasoning-high-seed-919087452,Milk,6,Farmer Milk,1.0,Land Milk,2.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,924866554,gpt-5-reasoning-high-seed-924866554,Noodles,1,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,924866554,gpt-5-reasoning-high-seed-924866554,Tomatoes,2,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,924866554,gpt-5-reasoning-high-seed-924866554,Coffee,3,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,924866554,gpt-5-reasoning-high-seed-924866554,Milk,4,Land Milk,2.0,Farmer Milk,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,924866554,gpt-5-reasoning-high-seed-924866554,Bread,5,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,924866554,gpt-5-reasoning-high-seed-924866554,Bananas,6,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,925213848,gpt-5-reasoning-high-seed-925213848,Milk,1,Farmer Milk,1.0,Land Milk,2.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,925213848,gpt-5-reasoning-high-seed-925213848,Coffee,2,Robusta Coffee Beans,1.0,Arabica Coffee Beans,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,925213848,gpt-5-reasoning-high-seed-925213848,Bread,3,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,925213848,gpt-5-reasoning-high-seed-925213848,Bananas,4,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,925213848,gpt-5-reasoning-high-seed-925213848,Tomatoes,5,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,925213848,gpt-5-reasoning-high-seed-925213848,Noodles,6,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,928411293,gpt-5-reasoning-high-seed-928411293,Bananas,1,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,928411293,gpt-5-reasoning-high-seed-928411293,Tomatoes,2,Dorenia Tomatoes,1.0,Angora Tomatoes,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,928411293,gpt-5-reasoning-high-seed-928411293,Bread,3,Crusty Bread,2.0,Mixed Bread,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,928411293,gpt-5-reasoning-high-seed-928411293,Milk,4,Farmer Milk,1.0,Land Milk,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,928411293,gpt-5-reasoning-high-seed-928411293,Noodles,5,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,928411293,gpt-5-reasoning-high-seed-928411293,Coffee,6,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,938972144,gpt-5-reasoning-high-seed-938972144,Coffee,1,Robusta Coffee Beans,1.0,Arabica Coffee Beans,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,938972144,gpt-5-reasoning-high-seed-938972144,Tomatoes,2,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,938972144,gpt-5-reasoning-high-seed-938972144,Bananas,3,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,938972144,gpt-5-reasoning-high-seed-938972144,Milk,4,Land Milk,2.0,Farmer Milk,1.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,938972144,gpt-5-reasoning-high-seed-938972144,Bread,5,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,938972144,gpt-5-reasoning-high-seed-938972144,Noodles,6,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,968990654,gpt-5-reasoning-high-seed-968990654,Coffee,1,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,968990654,gpt-5-reasoning-high-seed-968990654,Tomatoes,2,Dorenia Tomatoes,1.0,Angora Tomatoes,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,968990654,gpt-5-reasoning-high-seed-968990654,Milk,3,Farmer Milk,1.0,Land Milk,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,968990654,gpt-5-reasoning-high-seed-968990654,Bread,4,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,968990654,gpt-5-reasoning-high-seed-968990654,Noodles,5,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,968990654,gpt-5-reasoning-high-seed-968990654,Bananas,6,Dwarf Cavendish Bananas,2.0,Grand Nain Bananas,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,991348896,gpt-5-reasoning-high-seed-991348896,Milk,1,Land Milk,2.0,Farmer Milk,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,991348896,gpt-5-reasoning-high-seed-991348896,Noodles,2,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,991348896,gpt-5-reasoning-high-seed-991348896,Coffee,3,Robusta Coffee Beans,1.0,Arabica Coffee Beans,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,991348896,gpt-5-reasoning-high-seed-991348896,Bread,4,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,991348896,gpt-5-reasoning-high-seed-991348896,Bananas,5,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,991348896,gpt-5-reasoning-high-seed-991348896,Tomatoes,6,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994678971,gpt-5-reasoning-high-seed-994678971,Coffee,1,Robusta Coffee Beans,1.0,Arabica Coffee Beans,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994678971,gpt-5-reasoning-high-seed-994678971,Bread,2,Crusty Bread,2.0,Mixed Bread,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994678971,gpt-5-reasoning-high-seed-994678971,Noodles,3,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994678971,gpt-5-reasoning-high-seed-994678971,Tomatoes,4,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994678971,gpt-5-reasoning-high-seed-994678971,Bananas,5,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994678971,gpt-5-reasoning-high-seed-994678971,Milk,6,Farmer Milk,1.0,Land Milk,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994841204,gpt-5-reasoning-high-seed-994841204,Bananas,1,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994841204,gpt-5-reasoning-high-seed-994841204,Coffee,2,Robusta Coffee Beans,1.0,Arabica Coffee Beans,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994841204,gpt-5-reasoning-high-seed-994841204,Noodles,3,Fusilli Noodles,2.0,Rotini Noodles,1.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994841204,gpt-5-reasoning-high-seed-994841204,Milk,4,Land Milk,2.0,Farmer Milk,1.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994841204,gpt-5-reasoning-high-seed-994841204,Tomatoes,5,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,high,994841204,gpt-5-reasoning-high-seed-994841204,Bread,6,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-high.csv
defaults,set_b,gpt-5,minimal,156533947,gpt-5-reasoning-minimal-seed-156533947,Milk,1,Land Milk,2.0,Farmer Milk,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,156533947,gpt-5-reasoning-minimal-seed-156533947,Bananas,2,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,156533947,gpt-5-reasoning-minimal-seed-156533947,Coffee,3,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,156533947,gpt-5-reasoning-minimal-seed-156533947,Tomatoes,4,Dorenia Tomatoes,1.0,Angora Tomatoes,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,156533947,gpt-5-reasoning-minimal-seed-156533947,Bread,5,Crusty Bread,2.0,Mixed Bread,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,156533947,gpt-5-reasoning-minimal-seed-156533947,Noodles,6,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,16509098,gpt-5-reasoning-minimal-seed-16509098,Milk,1,Farmer Milk,1.0,Land Milk,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,16509098,gpt-5-reasoning-minimal-seed-16509098,Tomatoes,2,Angora Tomatoes,2.0,Dorenia Tomatoes,1.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,16509098,gpt-5-reasoning-minimal-seed-16509098,Bananas,3,Dwarf Cavendish Bananas,2.0,Grand Nain Bananas,1.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,16509098,gpt-5-reasoning-minimal-seed-16509098,Noodles,4,Fusilli Noodles,2.0,Rotini Noodles,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,16509098,gpt-5-reasoning-minimal-seed-16509098,Bread,5,Crusty Bread,2.0,Mixed Bread,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,16509098,gpt-5-reasoning-minimal-seed-16509098,Coffee,6,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,18462269,gpt-5-reasoning-minimal-seed-18462269,Bread,1,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,18462269,gpt-5-reasoning-minimal-seed-18462269,Tomatoes,2,Dorenia Tomatoes,1.0,Angora Tomatoes,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,18462269,gpt-5-reasoning-minimal-seed-18462269,Bananas,3,Dwarf Cavendish Bananas,2.0,Grand Nain Bananas,1.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,18462269,gpt-5-reasoning-minimal-seed-18462269,Coffee,4,Arabica Coffee Beans,2.0,Robusta Coffee Beans,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,18462269,gpt-5-reasoning-minimal-seed-18462269,Noodles,5,Rotini Noodles,1.0,Fusilli Noodles,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,18462269,gpt-5-reasoning-minimal-seed-18462269,Milk,6,Land Milk,2.0,Farmer Milk,1.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,237081640,gpt-5-reasoning-minimal-seed-237081640,Bread,1,Mixed Bread,1.0,Crusty Bread,2.0,2,2.0,1,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
defaults,set_b,gpt-5,minimal,237081640,gpt-5-reasoning-minimal-seed-237081640,Bananas,2,Grand Nain Bananas,1.0,Dwarf Cavendish Bananas,2.0,2,1.0,0,selections_defaults_set_b_gpt-5_reasoning-minimal.csv
